kml_file,type,name,order,lat,lon,station,dir
doc.kml,Polygon,Linea_18-B,98,14.6562218,-90.4504508,,VUELTA
doc.kml,Polygon,Linea_18-B,99,14.6557774,-90.4508417,,VUELTA
doc.kml,Polygon,Linea_18-B,100,14.6555289,-90.4511039,,VUELTA
doc.kml,Polygon,Linea_18-B,101,14.6554141,-90.4512716,,VUELTA
doc.kml,Polygon,Linea_18-B,102,14.655214,-90.4516464,,VUELTA
doc.kml,Polygon,Linea_18-B,103,14.655006,-90.4520937,,VUELTA
doc.kml,Polygon,Linea_18-B,103,14.654918740375011,-90.45230603568066,SAN RAFAEL,VUELTA
doc.kml,Polygon,Linea_18-B,104,14.6547582,-90.4527025,,VUELTA
doc.kml,Polygon,Linea_18-B,105,14.654585,-90.4530928,,VUELTA
doc.kml,Polygon,Linea_18-B,106,14.6543794,-90.4535863,,VUELTA
doc.kml,Polygon,Linea_18-B,107,14.6541932,-90.4540644,,VUELTA
doc.kml,Polygon,Linea_18-B,108,14.6541355,-90.4542127,,VUELTA
doc.kml,Polygon,Linea_18-B,109,14.6540505,-90.4543508,,VUELTA
doc.kml,Polygon,Linea_18-B,110,14.6539574,-90.454456,,VUELTA
doc.kml,Polygon,Linea_18-B,111,14.6538498,-90.4545663,,VUELTA
doc.kml,Polygon,Linea_18-B,112,14.6537657,-90.4546297,,VUELTA
doc.kml,Polygon,Linea_18-B,113,14.653706,-90.4546599,,VUELTA
doc.kml,Polygon,Linea_18-B,114,14.65337,-90.4547742,,VUELTA
doc.kml,Polygon,Linea_18-B,115,14.6530333,-90.4548837,,VUELTA
doc.kml,Polygon,Linea_18-B,116,14.6527326,-90.4549814,,VUELTA
doc.kml,Polygon,Linea_18-B,117,14.6525576,-90.455045,,VUELTA
doc.kml,Polygon,Linea_18-B,118,14.6524694,-90.4550982,,VUELTA
doc.kml,Polygon,Linea_18-B,119,14.6524188,-90.4551558,,VUELTA
doc.kml,Polygon,Linea_18-B,120,14.6523864,-90.4552214,,VUELTA
doc.kml,Polygon,Linea_18-B,121,14.6523579,-90.4553821,,VUELTA
