index,LINEA,estacion_actual,siguiente_estacion,A2A_n,A2A_p50,A2A_p10,A2A_p25,A2A_p75,A2A_p90,A2A_mean_trim10,A2A_std,A2A_discard_ratio,D2A_n,D2A_p50,D2A_p10,D2A_p25,D2A_p75,D2A_p90,D2A_mean_trim10,D2A_std,D2A_discard_ratio,ETA_usuario_s,ETA_operativo_s,ETA_sugerido_s
200,Linea_12,MONTE MARÍA,JAVIER,187302.0,120.0,120.0,120.0,120.0,120.0,120.0,0.28336555788711487,0.44191199239730494,123940.0,60.0,60.0,60.0,67.0,120.0,67.14593550793808,22.52368499988218,0.08078909149588509,120.0,60.0,120.0
201,Linea_12,MONTE MARÍA,LAS CHARCAS DIRECCIÓN CENMA,5.0,2171.5,1882.4,2039.0,2237.75,2275.1,2105.25,229.44770646053536,0.19999999999999996,0.0,,,,,,,,,2171.5,,2171.5
202,Linea_12,MONTE MARÍA,LAS CHARCAS DIRECCIÓN CENTRO,792.0,180.0,60.0,120.0,240.0,300.0,183.30573248407643,81.77857564835922,0.010101010101010055,74.0,31.0,4.0,6.5,60.0,66.0,33.87719298245614,30.309443647904075,0.04054054054054057,180.0,31.0,180.0
203,Linea_12,MONTE MARÍA,MARISCAL DIRECCIÓN CENMA,34.0,2159.5,1825.1000000000001,1962.75,2313.75,2422.8,2134.2083333333335,293.1038594317603,0.11764705882352944,1.0,60.0,60.0,60.0,60.0,60.0,60.0,,0.0,2159.5,60.0,2159.5
204,Linea_12,MONTE MARÍA,MARISCAL DIRECCIÓN CENTRO,37.0,186.0,18.5,48.5,304.5,372.5,183.5,151.55701949672329,0.027027027027026973,0.0,,,,,,,,,186.0,,186.0
205,Linea_12,MONTE MARÍA,PLAZA BARRIOS,20.0,1365.0,1137.4,1242.5,1553.0,1695.3999999999999,1393.1764705882354,243.41861038762204,0.050000000000000044,18.0,103.0,36.0,71.0,133.0,177.20000000000002,105.93333333333334,51.34134614060496,0.05555555555555558,1365.0,103.0,1365.0
206,Linea_12,MONTE MARÍA,REFORMITA DIRECCIÓN CENMA,9.0,2160.0,2009.0,2121.0,2205.5,2361.4,2183.285714285714,208.2272110665929,0.2222222222222222,0.0,,,,,,,,,2160.0,,2160.0
207,Linea_12,MONTE MARÍA,REFORMITA DIRECCIÓN CENTRO,94.0,265.5,60.0,180.0,334.25,405.60000000000014,257.9166666666667,130.07915049406813,0.04255319148936165,8.0,60.0,40.0,60.0,60.0,66.5,55.5,18.152134860671346,0.25,265.5,60.0,265.5
208,Linea_12,MONTE MARÍA,SANTA CECILIA,15.0,2237.0,1822.6,1964.0,2475.5,2855.7999999999997,2249.923076923077,436.595901208865,0.0,1.0,300.0,300.0,300.0,300.0,300.0,300.0,,0.0,2237.0,300.0,2237.0
209,Linea_12,MONTE MARÍA,TRÉBOL,5.0,2621.0,2129.9,2333.75,2841.75,2925.9,2554.5,434.47784753655736,0.19999999999999996,0.0,,,,,,,,,2621.0,,2621.0
210,Linea_12,MONTE MARÍA,TRÉBOL DIRECCIÓN CENTRO,6.0,656.0,607.0,616.0,1241.0,1849.4,1073.8,712.5424197898676,0.16666666666666663,0.0,,,,,,,,,656.0,,656.0
211,Linea_12,PLAZA BARRIOS,BOLÍVAR DIRECCIÓN CENMA,25.0,239.0,116.4,165.5,307.0,399.0,238.31578947368422,127.95169543087877,0.07999999999999996,22.0,120.0,59.5,106.25,238.75,296.00000000000006,158.11111111111111,89.69563734824207,0.0,239.0,120.0,239.0
212,Linea_12,PLAZA BARRIOS,DON BOSCO,2671.0,483.0,309.0,385.0,600.0,720.0,492.68070847295354,154.6110945067396,0.022463496817671236,2566.0,360.0,180.0,268.0,468.0,553.5,366.08620689655174,141.77627819496794,0.011691348402182333,483.0,360.0,483.0
213,Linea_12,PLAZA BARRIOS,EL AMATE,134293.0,237.0,158.0,194.0,282.0,325.0,237.838466582406,64.57279410893769,0.020537183620888633,130937.0,150.0,67.0,108.0,205.0,254.0,154.47406007751937,70.25423518749106,0.014793373912645014,237.0,150.0,237.0
214,Linea_12,PLAZA BARRIOS,SANTA CECILIA,10.0,883.5,171.1,370.5,2410.5,4463.299999999999,1472.375,1863.2850590049584,0.0,5.0,60.0,60.0,60.0,68.0,72.8,65.33333333333333,9.237604307034013,0.4,883.5,60.0,883.5
215,Linea_12,PLAZA MUNICIPAL,BOLÍVAR DIRECCIÓN CENMA,10.0,60.0,60.0,60.0,60.0,60.4,60.142857142857146,0.37796447300922725,0.30000000000000004,2.0,61.5,61.1,61.25,61.75,61.9,61.5,0.7071067811865476,0.0,60.0,61.5,60.0
216,Linea_12,PLAZA MUNICIPAL,BOLÍVAR DIRECCIÓN CENTRO,522.0,3181.0,2241.6,2754.5,3620.5,4120.200000000001,3190.3119533527697,816.741007510573,0.18199233716475094,85.0,240.0,60.0,60.0,300.0,300.0,191.96428571428572,121.3126660326884,0.17647058823529416,3181.0,240.0,3181.0
217,Linea_12,PLAZA MUNICIPAL,DON BOSCO,426.0,16.0,7.0,11.0,60.0,227.80000000000018,36.80514705882353,115.02704308244873,0.2018779342723005,96.0,180.0,6.800000000000001,12.0,240.0,300.0,143.71014492753622,118.36299624271017,0.11458333333333337,16.0,180.0,16.0
218,Linea_12,PLAZA MUNICIPAL,EL AMATE,7.0,621.5,192.0,315.0,1795.75,2400.0,1071.1666666666667,1059.712869916501,0.1428571428571429,6.0,420.0,127.6,139.0,643.0,1913.2000000000003,816.4,1107.7708698101787,0.16666666666666663,621.5,420.0,621.5
219,Linea_12,PLAZA MUNICIPAL,EL CARMEN,512.0,2921.0,2320.0,2516.5,3379.5,3882.4,2964.8198198198197,710.8724070416465,0.189453125,20.0,300.0,60.0,300.0,23043.0,45701.8,9778.5625,19644.164627052403,0.0,2921.0,300.0,2921.0
220,Linea_12,PLAZA MUNICIPAL,JAVIER,240.0,2908.0,2081.8,2508.25,3259.5,3695.2,2894.2023809523807,634.1261161743771,0.125,26.0,60.0,8.200000000000001,31.5,60.0,99.4,53.36842105263158,31.557964736971254,0.11538461538461542,2908.0,60.0,2908.0
221,Linea_12,PLAZA MUNICIPAL,LAS CHARCAS DIRECCIÓN CENTRO,107.0,2909.5,2236.0,2596.5,3330.5,3703.6,2954.3194444444443,609.4551654929849,0.17757009345794394,7.0,300.0,17.0,29.0,30395.5,43391.8,15116.142857142857,20568.15927129902,0.0,2909.5,300.0,2909.5
222,Linea_12,PLAZA MUNICIPAL,MARISCAL DIRECCIÓN CENMA,1.0,120.0,120.0,120.0,120.0,120.0,120.0,,0.0,1.0,60.0,60.0,60.0,60.0,60.0,60.0,,0.0,120.0,60.0,120.0
223,Linea_12,PLAZA MUNICIPAL,MARISCAL DIRECCIÓN CENTRO,573.0,2977.0,2326.0,2581.0,3449.0,3905.0,3015.9324675324674,650.9343565509978,0.1605584642233857,15.0,300.0,300.0,300.0,300.0,300.0,300.0,0.0,0.33333333333333337,2977.0,300.0,2977.0
224,Linea_12,PLAZA MUNICIPAL,MONTE MARÍA,149909.0,3036.0,1858.0,2611.0,3408.0,3838.0,2972.1933969706533,718.3424309029166,0.15443368977179484,149334.0,610.0,148.0,273.0,998.0,1415.0,643.9446908638503,500.0860580315549,0.0715309306654881,3036.0,610.0,3036.0
225,Linea_12,PLAZA MUNICIPAL,PLAZA BARRIOS,492.0,180.0,111.6,139.0,228.0,278.40000000000003,183.04632152588556,68.2690916450854,0.07113821138211385,441.0,139.0,60.0,100.75,182.0,229.5,139.46107784431138,64.64516375165447,0.05668934240362811,180.0,139.0,180.0
226,Linea_12,PLAZA MUNICIPAL,REFORMITA DIRECCIÓN CENTRO,935.0,2906.0,2319.0,2531.0,3332.75,3708.1000000000004,2926.345779220779,557.456187363153,0.17860962566844918,30.0,6773.0,300.0,300.0,41311.0,47035.700000000004,17837.0,20841.331305486645,0.0,2906.0,6773.0,2906.0
227,Linea_12,PLAZA MUNICIPAL,SANTA CECILIA,330.0,3065.0,1786.9,2644.75,3595.5,4186.900000000001,3102.02752293578,917.385701713386,0.17575757575757578,92.0,557.0,15.000000000000004,180.0,2051.0,3354.0,989.7397260273973,1286.4809911746572,0.03260869565217395,3065.0,557.0,3065.0
228,Linea_12,PLAZA MUNICIPAL,TRÉBOL DIRECCIÓN CENTRO,2134.0,3221.0,2593.0,2838.0,3685.0,4165.6,3261.467044649185,654.9136466591946,0.1738519212746017,472.0,300.0,300.0,300.0,300.0,300.0,300.0,0.0,0.25,3221.0,300.0,3221.0
229,Linea_12,REFORMITA DIRECCIÓN CENMA,CENMA,133.0,611.5,600.0,600.0,763.75,900.0,674.52,127.82872009486367,0.06766917293233088,125.0,300.0,300.0,300.0,300.0,300.0,300.0,0.0,0.45599999999999996,611.5,300.0,611.5
230,Linea_12,REFORMITA DIRECCIÓN CENMA,DON BOSCO,1.0,1543.0,1543.0,1543.0,1543.0,1543.0,1543.0,,0.0,0.0,,,,,,,,,1543.0,,1543.0
231,Linea_12,REFORMITA DIRECCIÓN CENMA,EL AMATE,1.0,1140.0,1140.0,1140.0,1140.0,1140.0,1140.0,,0.0,0.0,,,,,,,,,1140.0,,1140.0
232,Linea_12,REFORMITA DIRECCIÓN CENMA,EL CARMEN,179159.0,120.0,60.0,60.0,120.0,120.0,99.10980994969256,31.558678497365545,0.001445643255432283,77611.0,60.0,60.0,60.0,60.0,60.0,60.0,0.0,0.20498382961178185,120.0,60.0,120.0
233,Linea_12,REFORMITA DIRECCIÓN CENMA,JAVIER,335.0,300.0,240.0,300.0,300.0,300.0,290.23694779116465,35.96729287050339,0.07761194029850749,6.0,16.0,9.0,15.0,38.0,51.2,26.8,22.129166274399044,0.16666666666666663,300.0,16.0,300.0
234,Linea_12,REFORMITA DIRECCIÓN CENMA,LAS CHARCAS DIRECCIÓN CENMA,531.0,181.0,120.0,180.0,240.0,300.0,205.04326923076923,59.91420598566695,0.024482109227871973,109.0,60.0,60.0,60.0,60.0,60.0,60.0,1.067628450573783,0.4495412844036697,181.0,60.0,181.0
235,Linea_12,REFORMITA DIRECCIÓN CENMA,MARISCAL DIRECCIÓN CENMA,26.0,10.5,5.0,6.75,12.75,17.1,10.375,4.871776937249466,0.23076923076923073,0.0,,,,,,,,,10.5,,10.5
236,Linea_12,REFORMITA DIRECCIÓN CENMA,MONTE MARÍA,347.0,300.0,300.0,300.0,300.0,300.0,300.0,0.0,0.239193083573487,38.0,60.0,60.0,60.0,61.0,76.4,62.333333333333336,9.954061147759408,0.3421052631578947,300.0,60.0,300.0
237,Linea_12,REFORMITA DIRECCIÓN CENMA,PLAZA BARRIOS,8.0,1251.5,756.4000000000001,994.75,1419.25,1498.9,1155.75,375.0960829288563,0.0,8.0,232.5,86.7,123.75,545.25,718.1999999999999,341.875,285.3506301777817,0.0,1251.5,232.5,1251.5
238,Linea_12,REFORMITA DIRECCIÓN CENMA,TRÉBOL,1.0,2228.0,2228.0,2228.0,2228.0,2228.0,2228.0,,0.0,0.0,,,,,,,,,2228.0,,2228.0
239,Linea_12,REFORMITA DIRECCIÓN CENTRO,BOLÍVAR DIRECCIÓN CENTRO,1.0,1890.0,1890.0,1890.0,1890.0,1890.0,1890.0,,0.0,0.0,,,,,,,,,1890.0,,1890.0
240,Linea_12,REFORMITA DIRECCIÓN CENTRO,DON BOSCO,2.0,3819.0,1483.8000000000002,2359.5,5278.5,6154.2,3819.0,4128.089388567065,0.0,0.0,,,,,,,,,3819.0,,3819.0
241,Linea_12,REFORMITA DIRECCIÓN CENTRO,EL CARMEN,8.0,9.0,7.0,7.0,11.0,35.5,17.166666666666668,21.075261959621443,0.25,0.0,,,,,,,,,9.0,,9.0
242,Linea_12,REFORMITA DIRECCIÓN CENTRO,LAS CHARCAS DIRECCIÓN CENMA,1.0,33.0,33.0,33.0,33.0,33.0,33.0,,0.0,1.0,9.0,9.0,9.0,9.0,9.0,9.0,,0.0,33.0,9.0,33.0
243,Linea_12,REFORMITA DIRECCIÓN CENTRO,MARISCAL DIRECCIÓN CENTRO,151582.0,60.0,60.0,60.0,60.0,60.0,60.0,0.0,0.13921837685213279,7664.0,42.0,7.0,20.0,60.0,60.0,40.980430850189116,21.741726936921072,0.008481210855949883,60.0,42.0,60.0
244,Linea_12,REFORMITA DIRECCIÓN CENTRO,SANTA CECILIA,636.0,300.0,300.0,300.0,300.0,300.0,300.0,0.0,0.26415094339622647,60.0,18.0,5.0,6.0,64.75,178.3,35.725,68.64996692776825,0.16666666666666663,300.0,18.0,300.0
245,Linea_12,REFORMITA DIRECCIÓN CENTRO,TRÉBOL DIRECCIÓN CENTRO,32484.0,180.0,120.0,145.0,237.0,264.0,185.28430993110922,54.06308241448854,0.005787464597955871,31571.0,104.0,60.0,75.0,146.0,184.0,109.70935292004312,48.36779812886528,0.008172056634252911,180.0,104.0,180.0
246,Linea_12,SANTA CECILIA,BOLÍVAR DIRECCIÓN CENMA,1812.0,11.0,5.0,8.0,13.0,15.0,10.589220684632192,3.887951164645585,0.05353200883002207,89.0,9.0,2.0,5.0,11.0,12.299999999999997,8.152777777777779,3.815339851417981,0.011235955056179803,11.0,9.0,11.0
247,Linea_12,SANTA CECILIA,BOLÍVAR DIRECCIÓN CENTRO,167338.0,120.0,60.0,120.0,180.0,181.0,129.01222149385535,49.11433221221256,0.008623265486619847,120644.0,60.0,60.0,60.0,120.0,131.0,83.96097734303152,38.11628323008432,0.008570670733728969,120.0,60.0,120.0
248,Linea_12,SANTA CECILIA,DON BOSCO,651.0,184.0,120.0,121.0,248.0,300.0,193.82421875,70.54435779192713,0.016897081413210446,286.0,60.0,59.0,60.0,61.0,73.0,60.8,7.966706367491506,0.3496503496503497,184.0,60.0,184.0
249,Linea_12,SANTA CECILIA,EL AMATE,1.0,1051.0,1051.0,1051.0,1051.0,1051.0,1051.0,,0.0,1.0,120.0,120.0,120.0,120.0,120.0,120.0,,0.0,1051.0,120.0,1051.0
250,Linea_12,SANTA CECILIA,EL CARMEN,193.0,334.0,300.0,300.0,422.5,519.0000000000002,360.848275862069,99.71245709945042,0.07253886010362698,15.0,60.0,60.0,60.0,60.0,60.0,60.0,0.0,0.33333333333333337,334.0,60.0,334.0
251,Linea_12,SANTA CECILIA,JAVIER,431.0,480.0,379.0,416.0,541.5,594.0,477.6869300911854,82.51373373098708,0.04640371229698381,7.0,60.0,5.0,19.5,60.0,60.0,41.666666666666664,28.408918787357372,0.1428571428571429,480.0,60.0,480.0
252,Linea_12,SANTA CECILIA,LAS CHARCAS DIRECCIÓN CENMA,391.0,467.0,375.0,409.5,540.5,608.2,475.4327868852459,90.75419453819384,0.03069053708439895,16.0,300.0,35.5,60.0,300.0,300.0,193.92857142857142,130.84263767340266,0.0,467.0,300.0,467.0
253,Linea_12,SANTA CECILIA,LAS CHARCAS DIRECCIÓN CENTRO,5.0,1362.0,996.0,1140.0,1469.0,1495.4,1276.8,255.2855264209078,0.0,0.0,,,,,,,,,1362.0,,1362.0
254,Linea_12,SANTA CECILIA,MARISCAL DIRECCIÓN CENMA,46578.0,180.0,120.0,138.0,180.0,196.0,165.8639025804581,29.309648936024175,0.0744128129159689,35119.0,75.0,60.0,60.0,120.0,125.0,85.53326649000931,33.65604211050684,0.006065092969617547,180.0,75.0,180.0
255,Linea_12,SANTA CECILIA,MARISCAL DIRECCIÓN CENTRO,4.0,4888.0,1585.1,1592.75,8474.5,9006.4,5179.25,4174.232414468557,0.0,1.0,300.0,300.0,300.0,300.0,300.0,300.0,,0.0,4888.0,300.0,4888.0
256,Linea_12,SANTA CECILIA,MONTE MARÍA,13179.0,1340.0,1089.0,1201.0,1625.0,2022.0,1406.0084622823983,478.8098941938402,0.21541846877608317,12873.0,248.5,94.0,134.0,569.0,987.0,341.6993622168463,380.75514491069254,0.11706672881224267,1340.0,248.5,1340.0
257,Linea_12,SANTA CECILIA,PLAZA BARRIOS,10.0,894.5,454.9,619.75,1094.0,1257.3999999999999,870.25,342.1182544092028,0.0,9.0,135.0,115.2,127.0,146.0,182.40000000000003,144.85714285714286,38.17690650741873,0.2222222222222222,894.5,135.0,894.5
258,Linea_12,SANTA CECILIA,PLAZA MUNICIPAL,1051.0,1180.0,600.0,721.0,1489.0,1672.0,1124.3061224489795,438.9914882278425,0.009514747859181716,537.0,453.0,224.0,300.0,779.0,1192.6000000000001,542.0282776349615,366.7748684113337,0.0968342644320298,1180.0,453.0,1180.0
259,Linea_12,SANTA CECILIA,REFORMITA DIRECCIÓN CENMA,296.0,300.0,211.0,240.0,300.0,305.40000000000003,278.30434782608694,46.961072726820206,0.1317567567567568,19.0,60.0,60.0,60.0,60.0,60.0,60.0,0.0,0.368421052631579,300.0,60.0,300.0
260,Linea_12,SANTA CECILIA,REFORMITA DIRECCIÓN CENTRO,12.0,1508.5,1358.5,1398.5,1614.0,2131.8999999999996,1555.125,542.4369804666509,0.16666666666666663,4.0,300.0,108.0,180.0,300.0,300.0,220.0,138.5640646055102,0.25,1508.5,300.0,1508.5
261,Linea_12,SANTA CECILIA,TRÉBOL,125879.0,60.0,60.0,60.0,60.0,60.0,60.0,0.0,0.2969280022879114,23492.0,60.0,29.0,59.0,60.0,61.0,56.740393265647086,14.20991783040814,0.171973437766048,60.0,60.0,60.0
262,Linea_12,SANTA CECILIA,TRÉBOL DIRECCIÓN CENTRO,938.0,24.0,5.0,10.0,60.0,60.0,33.599721059972104,24.441918476276463,0.04584221748400852,44.0,1676.0,7.7,21.75,6333.75,8070.300000000004,2908.375,3616.5464406230844,0.13636363636363635,24.0,1676.0,24.0
263,Linea_12,TRÉBOL,BOLÍVAR DIRECCIÓN CENMA,2.0,1165.0,1080.2,1112.0,1218.0,1249.8,1165.0,149.90663761154806,0.0,0.0,,,,,,,,,1165.0,,1165.0
264,Linea_12,TRÉBOL,DON BOSCO,12.0,917.0,768.0,812.0,993.0,1371.0,943.0,285.1046378883629,0.08333333333333337,9.0,181.0,140.8,151.0,227.0,300.0,198.44444444444446,64.76710413302249,0.0,917.0,181.0,917.0
265,Linea_12,TRÉBOL,EL AMATE,1.0,781.0,781.0,781.0,781.0,781.0,781.0,,0.0,1.0,118.0,118.0,118.0,118.0,118.0,118.0,,0.0,781.0,118.0,781.0
266,Linea_12,TRÉBOL,EL CARMEN,246.0,300.0,300.0,300.0,300.0,300.0,300.0,0.0,0.3617886178861789,20.0,60.0,60.0,60.0,60.0,60.0,60.0,0.0,0.25,300.0,60.0,300.0
267,Linea_12,TRÉBOL,JAVIER,40.0,372.5,283.6,300.75,460.5,542.2,388.4375,110.52181302279723,0.0,2.0,60.0,60.0,60.0,60.0,60.0,60.0,0.0,0.0,372.5,60.0,372.5
268,Linea_12,TRÉBOL,LAS CHARCAS DIRECCIÓN CENMA,77.0,405.0,300.0,348.0,480.0,532.6,405.0,91.05058222544262,0.051948051948051965,3.0,60.0,15.200000000000001,32.0,180.0,252.0,121.33333333333333,157.24291186992608,0.0,405.0,60.0,405.0
269,Linea_12,TRÉBOL,MARISCAL DIRECCIÓN CENMA,127941.0,120.0,60.0,120.0,167.0,180.0,131.08124068057708,40.47126483772674,0.01061426751393224,81723.0,60.0,60.0,60.0,60.0,78.20000000000437,61.21453178828688,10.010015197654534,0.16976860859244036,120.0,60.0,120.0
270,Linea_12,TRÉBOL,MONTE MARÍA,126.0,460.0,373.0,398.5,533.75,583.2,465.83,81.31147798197314,0.015873015873015928,5.0,192.5,67.5,78.75,300.0,300.0,186.25,131.74312126255398,0.19999999999999996,460.0,192.5,460.0
271,Linea_12,TRÉBOL,PLAZA BARRIOS,194.0,783.0,642.0,703.0,886.0,998.0,792.7852348993289,137.34036946863597,0.046391752577319534,194.0,120.0,56.800000000000004,92.0,154.0,192.39999999999998,122.68456375838926,48.30163743201049,0.046391752577319534,783.0,120.0,783.0
272,Linea_12,TRÉBOL,REFORMITA DIRECCIÓN CENMA,207.0,181.0,120.0,180.0,240.0,300.0,199.10493827160494,57.160386525068105,0.024154589371980673,25.0,27.0,3.4000000000000004,6.0,60.0,60.0,32.476190476190474,25.907334868720092,0.0,181.0,27.0,181.0
273,Linea_12,TRÉBOL,SANTA CECILIA,71.0,12.0,4.0,6.0,16.25,24.500000000000014,11.903846153846153,7.643858412383855,0.09859154929577463,2.0,33.5,12.3,20.25,46.75,54.7,33.5,37.476659402887016,0.0,12.0,33.5,12.0
274,Linea_12,TRÉBOL DIRECCIÓN CENTRO,BOLÍVAR DIRECCIÓN CENTRO,5850.0,180.0,120.0,147.0,240.0,300.0,195.54367436743675,64.01620140943355,0.028888888888888853,3422.0,85.0,60.0,60.0,120.0,165.0,92.50649847094802,43.6703437908425,0.04441846873173583,180.0,85.0,180.0
275,Linea_12,TRÉBOL DIRECCIÓN CENTRO,DON BOSCO,986.0,300.0,300.0,300.0,300.0,300.0,300.0,0.0,0.3174442190669371,71.0,60.0,13.8,28.5,90.0,300.0,89.73333333333333,108.30819599580323,0.22535211267605637,300.0,60.0,300.0
276,Linea_12,TRÉBOL DIRECCIÓN CENTRO,EL CARMEN,27.0,1871.0,1300.0,1471.75,5555.75,8709.0,3334.590909090909,3181.2965980265635,0.03703703703703709,1.0,61.0,61.0,61.0,61.0,61.0,61.0,,0.0,1871.0,61.0,1871.0
277,Linea_12,TRÉBOL DIRECCIÓN CENTRO,JAVIER,9.0,1477.0,1139.6,1234.0,1553.5,1563.4,1380.7142857142858,208.53753801631197,0.2222222222222222,1.0,60.0,60.0,60.0,60.0,60.0,60.0,,0.0,1477.0,60.0,1477.0
278,Linea_12,TRÉBOL DIRECCIÓN CENTRO,LAS CHARCAS DIRECCIÓN CENTRO,6.0,1006.0,873.6,960.0,1115.0,1409.6000000000001,1100.6,302.2214419924569,0.16666666666666663,1.0,60.0,60.0,60.0,60.0,60.0,60.0,,0.0,1006.0,60.0,1006.0
279,Linea_12,TRÉBOL DIRECCIÓN CENTRO,MARISCAL DIRECCIÓN CENMA,4.0,49.5,19.400000000000002,32.0,60.0,60.0,42.5,23.2163735324878,0.0,0.0,,,,,,,,,49.5,,49.5
280,Linea_12,TRÉBOL DIRECCIÓN CENTRO,MARISCAL DIRECCIÓN CENTRO,39.0,1559.5,16.1,1131.75,1854.5,2103.7000000000003,1369.8461538461538,773.5468367651404,0.17948717948717952,6.0,300.0,300.0,300.0,300.0,300.0,300.0,0.0,0.16666666666666663,1559.5,300.0,1559.5
281,Linea_12,TRÉBOL DIRECCIÓN CENTRO,MONTE MARÍA,790.0,1283.5,1085.9,1185.25,1476.0,1853.1000000000006,1329.6151079136691,296.79889154504,0.12151898734177213,768.0,201.5,60.0,106.0,392.25,629.2000000000003,242.08823529411765,239.17900641081164,0.1171875,1283.5,201.5,1283.5
282,Linea_12,TRÉBOL DIRECCIÓN CENTRO,PLAZA MUNICIPAL,2117.0,1410.5,816.3000000000001,1005.25,1611.0,1813.9,1343.5303210463733,391.73554356809103,0.007085498346717012,591.0,727.0,300.0,300.0,1054.0,1267.0,718.1523545706372,388.8884486633907,0.2368866328257191,1410.5,727.0,1410.5
283,Linea_12,TRÉBOL DIRECCIÓN CENTRO,REFORMITA DIRECCIÓN CENMA,1.0,180.0,180.0,180.0,180.0,180.0,180.0,,0.0,0.0,,,,,,,,,180.0,,180.0
284,Linea_12,TRÉBOL DIRECCIÓN CENTRO,REFORMITA DIRECCIÓN CENTRO,39.0,2766.0,1366.8,1545.0,7232.0,8675.400000000001,4248.212121212121,3190.640626048066,0.0,1.0,300.0,300.0,300.0,300.0,300.0,300.0,,0.0,2766.0,300.0,2766.0
285,Linea_12,TRÉBOL DIRECCIÓN CENTRO,SANTA CECILIA,183505.0,60.0,26.0,34.0,77.0,89.0,57.226936638156744,25.055241743195065,0.024391705948066833,170837.0,9.0,6.0,7.0,14.0,20.0,10.248671848201662,5.599775701978539,0.125441210042321,60.0,9.0,60.0
286,Linea_13-A,4 GRADOS SUR,ACUEDUCTO,3.0,1617.0,1432.2,1501.5,1799.0,1908.2,1661.3333333333333,299.9672204313887,0.0,1.0,300.0,300.0,300.0,300.0,300.0,300.0,,0.0,1617.0,300.0,1617.0
287,Linea_13-A,4 GRADOS SUR,EL CALVARIO,2295.0,113.0,17.0,60.0,187.0,293.10000000000014,123.13098086124401,106.93860177696585,0.08932461873638342,1452.0,60.0,6.0,27.0,86.0,126.0,60.32701421800948,44.57232226066648,0.09297520661157022,113.0,60.0,113.0
288,Linea_13-A,4 GRADOS SUR,EXPOSICIÓN,10020.0,180.0,79.0,120.0,209.0,240.0,170.93338399189463,60.902547265844795,0.015169660678642671,7444.0,61.0,60.0,60.0,120.0,156.0,85.5475113122172,42.381692477240044,0.03519613111230524,180.0,61.0,180.0
289,Linea_13-A,4 GRADOS SUR,FUERZA AÉREA,3.0,1528.0,1417.6,1459.0,1710.5,1820.0,1603.6666666666667,259.8967743803938,0.0,1.0,300.0,300.0,300.0,300.0,300.0,300.0,,0.0,1528.0,300.0,1528.0
290,Linea_13-A,4 GRADOS SUR,INDUSTRIA,34.0,380.0,240.0,300.0,437.0,540.0,381.88,103.78679552202766,0.08823529411764708,6.0,103.0,60.0,66.5,165.0,239.5,134.16666666666666,92.51252167499634,0.0,380.0,103.0,380.0
291,Linea_13-A,4 GRADOS SUR,MONTÚFAR,8.0,783.0,428.2,549.5,845.0,894.6,706.2857142857143,211.73860794677503,0.125,4.0,203.5,120.0,120.0,290.25,296.1,206.75,100.31076711898878,0.0,783.0,203.5,783.0
292,Linea_13-A,4 GRADOS SUR,PLAZA ARGENTINA,2.0,1530.0,1473.2,1494.5,1565.5,1586.8,1530.0,100.40916292848975,0.0,1.0,300.0,300.0,300.0,300.0,300.0,300.0,,0.0,1530.0,300.0,1530.0
293,Linea_13-A,4 GRADOS SUR,TERMINAL,131.0,249.0,60.0,120.0,413.0,461.2,263.2857142857143,161.7252094214229,0.01526717557251911,51.0,61.0,60.0,60.0,120.0,171.59999999999997,93.0,50.604477430215596,0.07843137254901966,249.0,61.0,249.0
294,Linea_13-A,4 GRADOS SUR,TIVOLI,15.0,410.0,373.2,383.0,519.0,533.6,441.38461538461536,96.9148865659721,0.0,2.0,108.0,98.4,102.0,114.0,117.6,108.0,16.97056274847714,0.0,410.0,108.0,410.0
295,Linea_13-A,ACUEDUCTO,4 GRADOS SUR,268.0,1189.0,827.9,982.25,1441.5,1606.4,1196.225,323.2404305152416,0.06716417910447758,196.0,80.0,29.3,47.75,166.5,269.4000000000002,103.63513513513513,91.54062161834096,0.061224489795918324,1189.0,80.0,1189.0
296,Linea_13-A,ACUEDUCTO,EL CALVARIO,1104.0,1238.0,1012.0,1129.0,1344.0,1463.0,1237.7082833133254,177.32057062004634,0.057065217391304324,931.0,77.0,9.0,31.0,135.0,193.0,84.57538035961272,69.4912423858452,0.03007518796992481,1238.0,77.0,1238.0
297,Linea_13-A,ACUEDUCTO,EXPOSICIÓN,101.0,1740.0,1320.0,1489.75,1953.75,2303.9,1734.3055555555557,393.67674452490627,0.12871287128712872,25.0,60.0,60.0,60.0,60.0,60.0,60.0,0.0,0.31999999999999995,1740.0,60.0,1740.0
298,Linea_13-A,ACUEDUCTO,FUERZA AÉREA,11679.0,180.0,120.0,121.0,181.0,225.0,166.73356286095068,39.68644458393204,0.03639010189228531,9261.0,60.0,60.0,60.0,114.0,134.0,77.03690541279387,35.64445871652879,0.01263362487852282,180.0,60.0,180.0
299,Linea_13-A,ACUEDUCTO,HANGARES,275.0,703.0,600.0,635.0,808.0,929.0,722.2985074626865,139.10197705542532,0.0945454545454546,13.0,300.0,238.4,300.0,677.0,729.0,437.54545454545456,232.42942132491726,0.0,703.0,300.0,703.0
300,Linea_13-A,ACUEDUCTO,INDUSTRIA,28.0,2423.0,1873.0,2095.0,2694.75,2954.0,2406.6363636363635,464.98971535359294,0.0714285714285714,0.0,,,,,,,,,2423.0,,2423.0
