kml_file,type,name,order,lat,lon,station,dir
doc.kml,Polygon,Línea 6,139,14.6669205,-90.492772
doc.kml,Polygon,Línea 6,140,14.6657632,-90.4936705
doc.kml,Polygon,Línea 6,141,14.665531,-90.4938046
doc.kml,Polygon,Línea 6,142,14.6652573,-90.4939119,CIPRESALES,IDA
doc.kml,Polygon,Línea 6,143,14.6648875,-90.4940099
doc.kml,Polygon,Línea 6,144,14.6646182,-90.4940468
doc.kml,Polygon,Línea 6,145,14.6643387,-90.4940676
doc.kml,Polygon,Línea 6,146,14.6634876,-90.4941265
doc.kml,Polygon,Línea 6,147,14.66253,-90.4941989
doc.kml,Polygon,Línea 6,148,14.6621479,-90.4942921
doc.kml,Polygon,Línea 6,149,14.6619153,-90.4943628
doc.kml,Polygon,Línea 6,150,14.6616873,-90.4944658
doc.kml,Polygon,Línea 6,151,14.6606747,-90.4949526
doc.kml,Polygon,Línea 6,152,14.660207,-90.4951739
doc.kml,Polygon,Línea 6,153,14.6597808,-90.4953683
doc.kml,Polygon,Línea 6,154,14.6591308,-90.4957197
doc.kml,Polygon,Línea 6,154,14.658553403627154,-90.49600668983766,QUINTANAL,IDA
doc.kml,Polygon,Línea 6,154,14.656029810175088,-90.49725100780573,CORPUS CHRISTI,IDA
doc.kml,Polygon,Línea 6,155,14.655581,-90.4974659
doc.kml,Polygon,Línea 6,156,14.6549244,-90.4977891
doc.kml,Polygon,Línea 6,157,14.6542367,-90.4980747
doc.kml,Polygon,Línea 6,158,14.6546986,-90.4991422
doc.kml,Polygon,Línea 6,159,14.6548296,-90.4995392
doc.kml,Polygon,Línea 6,160,14.6548738,-90.4997203
doc.kml,Polygon,Línea 6,161,14.6548868,-90.4998101
doc.kml,Polygon,Línea 6,162,14.6548892,-90.4998486
doc.kml,Polygon,Línea 6,163,14.6548839,-90.4998845
doc.kml,Polygon,Línea 6,164,14.6548675,-90.4999298
doc.kml,Polygon,Línea 6,165,14.6548433,-90.4999617
doc.kml,Polygon,Línea 6,166,14.6548021,-90.4999865
doc.kml,Polygon,Línea 6,167,14.6547731,-90.4999949
doc.kml,Polygon,Línea 6,168,14.654744,-90.4999979
doc.kml,Polygon,Línea 6,169,14.6539036,-90.4999817
doc.kml,Polygon,Línea 6,170,14.6531099,-90.4999976
doc.kml,Polygon,Línea 6,171,14.6528328,-90.500006,JOSÉ MARTÍ,IDA
doc.kml,Polygon,Línea 6,172,14.6524705,-90.5000784
doc.kml,Polygon,Línea 6,173,14.6521108,-90.5001669
doc.kml,Polygon,Línea 6,174,14.6513238,-90.50036
doc.kml,Polygon,Línea 6,175,14.6509524,-90.5004411
doc.kml,Polygon,Línea 6,176,14.6505888,-90.5005356
doc.kml,Polygon,Línea 6,177,14.6498434,-90.5007408
doc.kml,Polygon,Línea 6,178,14.6498304,-90.5017386
doc.kml,Polygon,Línea 6,179,14.6497201,-90.5017768
doc.kml,Polygon,Línea 6,180,14.6496306,-90.5018231
doc.kml,Polygon,Línea 6,181,14.6495962,-90.5020085
doc.kml,Polygon,Línea 6,182,14.6495255,-90.5021886
doc.kml,Polygon,Línea 6,183,14.6493724,-90.5025366
doc.kml,Polygon,Línea 6,184,14.649216,-90.5028484
doc.kml,Polygon,Línea 6,185,14.6491223,-90.5029761
doc.kml,Polygon,Línea 6,186,14.6490052,-90.5031307
doc.kml,Polygon,Línea 6,187,14.6487931,-90.503405
doc.kml,Polygon,Línea 6,188,14.6486315,-90.5036202
doc.kml,Polygon,Línea 6,189,14.6485756,-90.5037285
doc.kml,Polygon,Línea 6,190,14.6485016,-90.5039174
doc.kml,Polygon,Línea 6,191,14.6484562,-90.5040719
doc.kml,Polygon,Línea 6,192,14.648399,-90.5042332
doc.kml,Polygon,Línea 6,193,14.6481937,-90.5047631
doc.kml,Polygon,Línea 6,194,14.6481487,-90.5048857
doc.kml,Polygon,Línea 6,195,14.6480855,-90.5050243,CERRO DEL CARMEN,IDA
doc.kml,Polygon,Línea 6,196,14.6479298,-90.5053497
doc.kml,Polygon,Línea 6,197,14.6478258,-90.5055244
doc.kml,Polygon,Línea 6,198,14.6477308,-90.505699
doc.kml,Polygon,Línea 6,199,14.6474941,-90.5061536
doc.kml,Polygon,Línea 6,200,14.6472587,-90.506649
doc.kml,Polygon,Línea 6,201,14.6471647,-90.5068226
doc.kml,Polygon,Línea 6,202,14.6471287,-90.5069145
doc.kml,Polygon,Línea 6,203,14.6471004,-90.5070118
doc.kml,Polygon,Línea 6,204,14.6470752,-90.5070996
doc.kml,Polygon,Línea 6,205,14.6470602,-90.5072076
doc.kml,Polygon,Línea 6,206,14.6470615,-90.5073129
doc.kml,Polygon,Línea 6,207,14.6470746,-90.5073848
doc.kml,Polygon,Línea 6,208,14.6470748,-90.5074125
doc.kml,Polygon,Línea 6,209,14.6472484,-90.5086855
doc.kml,Polygon,Línea 6,209,14.644126687947841,-90.50911969975306,SANTA TERESA,IDA
doc.kml,Polygon,Línea 6,210,14.6385268,-90.5098858,CAPUCHINAS,IDA
doc.kml,Polygon,Línea 6,211,14.6341843,-90.5104705
doc.kml,Polygon,Línea 6,212,14.6342502,-90.5108601
doc.kml,Polygon,Línea 6,213,14.6342911,-90.5111038
doc.kml,Polygon,Línea 6,214,14.6343411,-90.5114026
doc.kml,Polygon,Línea 6,215,14.6343827,-90.5116708
doc.kml,Polygon,Línea 6,216,14.6344092,-90.5118353
doc.kml,Polygon,Línea 6,217,14.6344538,-90.5121174
doc.kml,Polygon,Línea 6,218,14.6344931,-90.5123603
doc.kml,Polygon,Línea 6,219,14.6345326,-90.5126106
doc.kml,Polygon,Línea 6,220,14.6343003,-90.5126438
