kml_file,type,name,order,lat,lon,station,dir
doc.kml,Polygon,Línea 18 - Atlántida - Paraíso,100,14.6555289,-90.4511039,,
doc.kml,Polygon,Línea 18 - Atlántida - Paraíso,101,14.6554141,-90.4512716,,
doc.kml,Polygon,Línea 18 - Atlántida - Paraíso,102,14.655214,-90.4516464,,
doc.kml,Polygon,Línea 18 - Atlántida - Paraíso,103,14.655006,-90.4520937,,
doc.kml,Polygon,Línea 18 - Atlántida - Paraíso,103,14.654918740375011,-90.45230603568066,SAN RAFAEL,VUELTA
doc.kml,Polygon,Línea 18 - Atlántida - Paraíso,104,14.6547582,-90.4527025,,
doc.kml,Polygon,Línea 18 - Atlántida - Paraíso,105,14.654585,-90.4530928,,
doc.kml,Polygon,Línea 18 - Atlántida - Paraíso,106,14.6543794,-90.4535863,,
doc.kml,Polygon,Línea 18 - Atlántida - Paraíso,107,14.6541932,-90.4540644,,
doc.kml,Polygon,Línea 18 - Atlántida - Paraíso,108,14.6541355,-90.4542127,,
doc.kml,Polygon,Línea 18 - Atlántida - Paraíso,109,14.6540505,-90.4543508,,
doc.kml,Polygon,Línea 18 - Atlántida - Paraíso,110,14.6539574,-90.454456,,
doc.kml,Polygon,Línea 18 - Atlántida - Paraíso,111,14.6538498,-90.4545663,,
doc.kml,Polygon,Línea 18 - Atlántida - Paraíso,112,14.6537657,-90.4546297,,
doc.kml,Polygon,Línea 18 - Atlántida - Paraíso,113,14.653706,-90.4546599,,
doc.kml,Polygon,Línea 18 - Atlántida - Paraíso,114,14.65337,-90.4547742,,
doc.kml,Polygon,Línea 18 - Atlántida - Paraíso,115,14.6530333,-90.4548837,,
doc.kml,Polygon,Línea 18 - Atlántida - Paraíso,116,14.6527326,-90.4549814,,
doc.kml,Polygon,Línea 18 - Atlántida - Paraíso,117,14.6525576,-90.455045,,
doc.kml,Polygon,Línea 18 - Atlántida - Paraíso,118,14.6524694,-90.4550982,,
doc.kml,Polygon,Línea 18 - Atlántida - Paraíso,119,14.6524188,-90.4551558,,
doc.kml,Polygon,Línea 18 - Atlántida - Paraíso,120,14.6523864,-90.4552214,,
doc.kml,Polygon,Línea 18 - Atlántida - Paraíso,121,14.6523579,-90.4553821,,
doc.kml,Polygon,Línea 18 - Atlántida - Paraíso,122,14.6524812,-90.4560714,,
doc.kml,Polygon,Línea 18 - Atlántida - Paraíso,123,14.6526135,-90.4567822,,
doc.kml,Polygon,Línea 18 - Atlántida - Paraíso,124,14.6527796,-90.4573884,,
doc.kml,Polygon,Línea 18 - Atlántida - Paraíso,125,14.6528911,-90.4577009,,
doc.kml,Polygon,Línea 18 - Atlántida - Paraíso,126,14.6530261,-90.4580214,,
doc.kml,Polygon,Línea 18 - Atlántida - Paraíso,127,14.6533452,-90.4587483,,
doc.kml,Polygon,Línea 18 - Atlántida - Paraíso,128,14.6535373,-90.4591425,,
doc.kml,Polygon,Línea 18 - Atlántida - Paraíso,129,14.6537449,-90.4595771,,
doc.kml,Polygon,Línea 18 - Atlántida - Paraíso,130,14.6540303,-90.4601806,,
doc.kml,Polygon,Línea 18 - Atlántida - Paraíso,131,14.6543404,-90.4607908,,
doc.kml,Polygon,Línea 18 - Atlántida - Paraíso,132,14.6545383,-90.4611415,,
doc.kml,Polygon,Línea 18 - Atlántida - Paraíso,133,14.6547462,-90.4615757,,
doc.kml,Polygon,Línea 18 - Atlántida - Paraíso,134,14.6548489,-90.4617753,,
doc.kml,Polygon,Línea 18 - Atlántida - Paraíso,135,14.6549879,-90.4620635,,
doc.kml,Polygon,Línea 18 - Atlántida - Paraíso,136,14.6551578,-90.4623934,,
doc.kml,Polygon,Línea 18 - Atlántida - Paraíso,137,14.655322,-90.462777,,
doc.kml,Polygon,Línea 18 - Atlántida - Paraíso,138,14.6554417,-90.4630143,,
doc.kml,Polygon,Línea 18 - Atlántida - Paraíso,139,14.6555146,-90.4631806,,
doc.kml,Polygon,Línea 18 - Atlántida - Paraíso,140,14.6556198,-90.4634656,,
doc.kml,Polygon,Línea 18 - Atlántida - Paraíso,141,14.6557021,-90.4636952,,
doc.kml,Polygon,Línea 18 - Atlántida - Paraíso,142,14.6557755,-90.4639705,,
doc.kml,Polygon,Línea 18 - Atlántida - Paraíso,143,14.6558436,-90.4642897,,
doc.kml,Polygon,Línea 18 - Atlántida - Paraíso,144,14.6558997,-90.4645915,,
doc.kml,Polygon,Línea 18 - Atlántida - Paraíso,145,14.6559395,-90.4648993,,
doc.kml,Polygon,Línea 18 - Atlántida - Paraíso,146,14.6559697,-90.4651363,,
doc.kml,Polygon,Línea 18 - Atlántida - Paraíso,147,14.6560116,-90.4654417,,
doc.kml,Polygon,Línea 18 - Atlántida - Paraíso,148,14.6560655,-90.4659011,,
doc.kml,Polygon,Línea 18 - Atlántida - Paraíso,149,14.6561271,-90.4663738,,
doc.kml,Polygon,Línea 18 - Atlántida - Paraíso,150,14.656214,-90.4669652,,
